taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled
2651869823	Archaea	Permanent Draft	Haloarcula rubripromontorii SL3 genome sequencing	Haloarcula rubripromontorii SL3	UPR- Mayaguez	2651869823	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula rubripromontorii	3970989	4113
2698536767	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2014.bin.97	BGI-shenzhen	2698536767	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	822166	928
2630968793	Archaea	Finished	Candidatus Nitrosopelagicus brevis CN25	Candidatus Nitrosopelagicus brevis CN25	"Institute for Genome Sciences, University of Maryland School of Medicine"	2630968793	Thaumarchaeota	unclassified	unclassified	unclassified	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus brevis	1232128	1516
646564501	Archaea	Finished	CSP_300154_796307	Aciduliprofundum boonei T469	DOE Joint Genome Institute (JGI)	646564501	Euryarchaeota	unclassified	unclassified	unclassified	Aciduliprofundum	Aciduliprofundum boonei	1486778	1587
2698536759	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2014.bin.20	BGI-shenzhen	2698536759	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	792582	876
2516653072	Archaea	Permanent Draft	"Completing the genomic survey of haloarchaeal genomes (revised), part 1"	Haladaptatus paucihalophilus DX253	DOE Joint Genome Institute (JGI)	2516653072	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus paucihalophilus	4317540	4489
640753035	Archaea	Finished	5 mesophilic methanococci Proposal  0179-051115	Methanococcus maripaludis C7	DOE Joint Genome Institute (JGI)	640753035	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	1772694	1858
2687453667	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-337_N04v2 (unscreened)	DOE Joint Genome Institute (JGI)	2687453667	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-337_N04	155563	204
2718217670	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Bathyarchaeota JZ bin_23	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2718217670	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1461834	1602
2728369304	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Candidatus Bathyarchaeota archaeon JdFR-06	DOE Joint Genome Institute (JGI)	2728369304	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Bathyarchaeota archaeon JdFR-06	735249	898
2671180237	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 3.F.A.1B.1	"University of Illinois, Urbana-Champaign"	2671180237	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4073297	3565
2657245307	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-312_F15 - v2 (unscreened)	DOE Joint Genome Institute (JGI)	2657245307	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-312_F15	637285	797
2708742562	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	archaeon RBG_16_50_20	DOE Joint Genome Institute (JGI)	2708742562	unclassified	unclassified	unclassified	unclassified	unclassified	archaeon RBG_16_50_20	1337444	1659
2619618950	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Aigarchaeota archaeon JGI MDM2 JNZ-1-K18 (contamination screened)	DOE Joint Genome Institute (JGI)	2619618950	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1149005	1223
2721755945	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thaumarchaeota archaea JGI 01_M10 (unscreened)	DOE Joint Genome Institute (JGI)	2721755945	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	275208	396
2721755433	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Thermofilum sp. JZ bin_16	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755433	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum	unclassified	1744193	1888
2724679803	Archaea	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Halorubrum vacuolatum DSM 8800	DOE Joint Genome Institute (JGI)	2724679803	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum vacuolatum	3477860	3448
641228499	Archaea	Finished	Nitrosopumilus maritimus	Nitrosopumilus maritimus SCM1	DOE Joint Genome Institute (JGI)	641228499	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus maritimus	1645259	1842
2547132059	Archaea	Permanent Draft	"Pan-genome of Methanobrevibacter smithii, in twins"	Methanobrevibacter smithii TS147A	Washington University in St. Louis	2547132059	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	2008979	2044
2511231210	Archaea	Finished	Methanosaeta harundinacea 6Ac	Methanosaeta harundinacea 6Ac	"Chinese Academy of Science, Institute of Microbiology"	2511231210	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanosaeta	Methanosaeta harundinacea	2571034	2414
2551306707	Archaea	Permanent Draft	"Hot spring microbial communities from Yellowstone National Park, US"	Sulfolobales ST1-r02 (Crater Hills)	DOE Joint Genome Institute (JGI)	2551306707	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	unclassified	unclassified	1522780	1780
2684622699	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-04	"University of Illinois, Urbana-Champaign"	2684622699	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2221652	2434
2524023238	Archaea	Draft	"Hot spring microbial communities from Yellowstone National Park, US"	NAG2_ff85-r03 (from OSP_D)	DOE Joint Genome Institute (JGI)	2524023238	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1386622	1550
2515075008	Archaea	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Methanolobus tindarius DSM 2278	DOE Joint Genome Institute (JGI)	2515075008	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus tindarius	3151883	3022
2512047039	Archaea	Finished	Pyrobaculum genomes	"Pyrobaculum oguniense TE7, DSM 13380"	"University of California, Santa Cruz"	2512047039	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum oguniense	2452920	3014
2264867225	Archaea	Permanent Draft	GEBA-MDM	Aigarchaeota archaeon SCGC AAA471-I13 (contamination screened) (GBS-N_001_17)	DOE Joint Genome Institute (JGI)	2264867225	Aigarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	164795	208
2531839487	Archaea	Permanent Draft	Halosimplex carlsbadense 2-9-1	Halosimplex carlsbadense 2-9-1	"University of California, Davis"	2531839487	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosimplex	Halosimplex carlsbadense	4694889	4505
649989953	Archaea	Permanent Draft	Haladaptatus paucihalophilus DX253	Haladaptatus paucihalophilus DX253	Oklahoma State University	649989953	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus paucihalophilus	4284805	4496
2681813405	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA259E19	King Abdullah University of Science and Technology	2681813405	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA259E19	1412535	1836
2708742549	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Candidatus Bathyarchaeota archaeon RBG_13_46_16b	DOE Joint Genome Institute (JGI)	2708742549	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Bathyarchaeota archaeon RBG_13_46_16b	1369378	1657
2657245309	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Euryarchaeota archaeon SCGC AC-312_F18 - v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2657245309	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon SCGC AC-312_F18	369648	497
2264867026	Archaea	Permanent Draft	Yellowstone Metagenome Project: Biological Metagenomics and Bio-inspired Energy	Crenarchaeota archaeon SCGC AAA261-L22 (unscreened)	DOE Joint Genome Institute (JGI)	2264867026	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA261-L22	467463	651
2636415612	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina thermophila TM-1	"University of Illinois, Urbana-Champaign"	2636415612	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina thermophila	3127379	2773
2721755854	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thermoplasmatales GII_archaea JGI 02_E19 (contamination screened)	DOE Joint Genome Institute (JGI)	2721755854	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	unclassified	977413	897
2728369537	Archaea	Permanent Draft	"Study the patterns of natural variation and gene flow, as well as virus-host coevolution in thermophilic Archaea"	Sulfolobus islandicus M.16.40	University of Illinois	2728369537	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2664783	3121
2551306368	Archaea	Permanent Draft	Halorubrum sp. T3	Halorubrum sp. T3	"Chinese Academy of Sciences, Institute of Botany"	2551306368	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum sp. T3	3167951	3116
2684622698	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-03	"University of Illinois, Urbana-Champaign"	2684622698	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2214215	2454
2512875011	Archaea	Permanent Draft	"Hypersaline water microbial communities from Lake Tyrrell, Victoria, Australia"	Halorubrum sp. J07HR59	J. Craig Venter Institute (JCVI)	2512875011	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum sp. J07HR59	2120805	1870
2642422606	Archaea	Permanent Draft	"Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA"	Methanohalophilus halophilus Z-7982	DOE Joint Genome Institute (JGI)	2642422606	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus halophilus	2026562	2126
2529293243	Archaea	Permanent Draft	Haloferax sulfurifontis ATCC BAA-897	Haloferax sulfurifontis M6	"University of California, Davis"	2529293243	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax sulfurifontis	3812428	3840
2728369306	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Archaeoglobus sp. JdFR-41	DOE Joint Genome Institute (JGI)	2728369306	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp. JdFR-41	1752477	1911
2648501531	Archaea	Permanent Draft	Dark ocean microbial single cell genomics	Thaumarchaeota archaeon SCGC AAA292-P19 (contamination screened)	DOE Joint Genome Institute (JGI)	2648501531	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	216922	274
2681813399	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA259I07	King Abdullah University of Science and Technology	2681813399	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA259I07	637942	811
2648501265	Archaea	Finished	Genome sequencing of Metallosphaera sedula strains to study arsenic resistance	Metallosphaera sedula ARS50-2	University of Nebraska-Lincoln	2648501265	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera sedula	2191529	2442
2698536789	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Parvarchaeota archaeon_FK.AMD.2014.bin.10	BGI-shenzhen	2698536789	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	788530	916
2708742550	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Candidatus Bathyarchaeota archaeon RBG_13_38_9	DOE Joint Genome Institute (JGI)	2708742550	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Bathyarchaeota archaeon RBG_13_38_9	1724111	2035
2681813117	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.2.1	"University of Illinois, Urbana-Champaign"	2681813117	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	3979315	3517
2627853696	Archaea	Finished	Candidatus Nitrosopumilus piranensis D3C Genome sequencing	Candidatus Nitrosopumilus piranensis D3C	University of Vienna	2627853696	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus piranensis	1713078	2186
2681813115	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.0.1	"University of Illinois, Urbana-Champaign"	2681813115	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	3959597	3478
2681813411	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA833F18	King Abdullah University of Science and Technology	2681813411	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA833F18	269915	309
2721755870	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thaumarchaeota archaea JGI 01_B9 (unscreened)	DOE Joint Genome Institute (JGI)	2721755870	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	373810	547
2540341183	Archaea	Finished	Methanobrevibacter sp. AbM4	Methanobrevibacter sp. AbM4	AgResearch Limited	2540341183	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp. AbM4	1998189	1716
2681812966	Archaea	Finished	Methanobrevibacter olleyae YLM1	Methanobrevibacter olleyae YLM1	Pastoral Greenhouse Gas Research Consortium (PGgRc)	2681812966	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter olleyae	2201192	1882
650716052	Archaea	Finished	Genome sequencing and comparison of novel methanogens from peatlands and bioreactors	Methanobacterium lacus AL-21	DOE Joint Genome Institute (JGI)	650716052	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium lacus	2583753	2584
2718217646	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Aigarchaeota GMQ bin_10	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2718217646	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1230238	1446
2513237177	Archaea	Finished	Fervidicoccus fontis Kam940	Fervidicoccus fontis Kam940	"Russian Academy of Science, Centre Bioengineering"	2513237177	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Fervidicoccus fontis	1319206	1439
2675903548	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-01	"University of Illinois, Urbana-Champaign"	2675903548	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2221461	2449
2700988670	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-337_C08v3 (unscreened)	DOE Joint Genome Institute (JGI)	2700988670	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-337_C08	540133	652
2554235482	Archaea	Permanent Draft	Haloarchaeal genomes	Haloarcula amylolytica JCM 13557	"University of California, Davis"	2554235482	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula amylolytica	4225424	4230
2264867001	Archaea	Permanent Draft	GEBA-MDM	Crenarchaeota archaeon SCGC AAA471-B05 (contamination screened) (GBS-N_001_2)	DOE Joint Genome Institute (JGI)	2264867001	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	831082	957
2503044003	Archaea	Permanent Draft	Site 04 Desulfuro	Desulfurococcales archaeon	Montana State University	2503044003	Crenarchaeota	Thermoprotei	Desulfurococcales	unclassified	unclassified	unclassified	1533011	1745
2728369328	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Aciduliprofundum sp. JdFR-45	DOE Joint Genome Institute (JGI)	2728369328	Euryarchaeota	unclassified	unclassified	unclassified	Aciduliprofundum	Aciduliprofundum sp. JdFR-45	1249758	1459
2524614668	Archaea	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Methanocorpusculum bavaricum DSM 4179	DOE Joint Genome Institute (JGI)	2524614668	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum bavaricum	1706782	1801
2528768014	Archaea	Permanent Draft	"Hypersaline water metagenomes of microbial communities from Lake Tyrrell, Victoria, Australia"	Uncultured archaeon A07HN63	J. Craig Venter Institute (JCVI)	2528768014	Euryarchaeota	Halobacteria	unclassified	unclassified	unclassified	unclassified	2392686	2552
2684622741	Archaea	Permanent Draft	Sequencing of Methanobrevibacter genomes	Methanobrevibacter oralis DSM7256	Goettingen Genomics Laboratory	2684622741	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis	2110861	2080
2716884905	Archaea	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Thaumarchaeota archaeon SCGC AC-337_L13v2 (contamination screened)	DOE Joint Genome Institute (JGI)	2716884905	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AC-337_L13	258754	336
637000164	Archaea	Finished	Methanogenic Syntropic Consortium	Methanospirillum hungatei JF-1	DOE Joint Genome Institute (JGI)	637000164	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum hungatei	3544738	3307
2600255114	Archaea	Permanent Draft	Candidatus Parvarchaeum acidiphilum ARMAN-4_'5-way FS'	Candidatus Parvarchaeum acidiphilum ARMAN-4_5-way FS	"University of California, Berkeley"	2600255114	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	Candidatus Parvarchaeum	Candidatus Parvarchaeum acidiphilum	45346	68
2504643023	Archaea	Permanent Draft	"Subsurface geothermal stream microbial mat communities from Hishikari gold mine, Kagoshima Prefecture, Japan"	Candidatus Caldiarchaeum subterraneum (unscreened)	Takara Bio Inc	2504643023	Thaumarchaeota	unclassified	unclassified	unclassified	Candidatus Caldiarchaeum	Candidatus Caldiarchaeum subterraneum	1680938	1790
2513237398	Archaea	Finished	Thermococcus litoralis DSM 5473	Thermococcus litoralis DSM 5473	New England Biolabs	2513237398	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus litoralis	2309423	2555
2721755936	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thermoplasmatales archaea JGI 01_H15 (unscreened)	DOE Joint Genome Institute (JGI)	2721755936	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	unclassified	315848	333
2734482308	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Parvarchaeota archaeum JGI MDM2 ZSSED05-1-D15 (unscreened)	DOE Joint Genome Institute (JGI)	2734482308	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	551101	642
2642422540	Archaea	Permanent Draft	"Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA"	Methanolobus profundi Mob M	DOE Joint Genome Institute (JGI)	2642422540	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus	Methanolobus profundi	3107200	3000
2708742559	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Euryarchaeota archaeon RBG_16_68_13	DOE Joint Genome Institute (JGI)	2708742559	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Euryarchaeota archaeon RBG_16_68_13	1588817	1751
640753014	Archaea	Finished	Acidic Peat Bog methanogen	Methanoregula boonei 6A8	DOE Joint Genome Institute (JGI)	640753014	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula	Methanoregula boonei	2542943	2518
2728369541	Archaea	Finished	"Hyperthermophilic Sulfolobus solfataricus P1, a model crenarchaeal organism."	Sulfolobus solfataricus P1	"Institute of Biology, Denmark"	2728369541	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus solfataricus	3034024	3369
2639762709	Archaea	Permanent Draft	Dark ocean microbial single cell genomics	Marine Group II euryarchaeon SCGC AB-629-J06 - v2 (unscreened)	"Bigelow Laboratory Single Cell Genomics Center (SCGC), DOE Joint Genome Institute (JGI)"	2639762709	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Marine Group II euryarchaeote SCGC AB-629-J06	316155	377
2531839093	Archaea	Permanent Draft	Halococcus morrhuae DSM 1307	Halococcus morrhuae DSM 1307	"University of California, Davis"	2531839093	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus morrhuae	2991556	3079
2721756055	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thermoplasmatales archaea JGI 01_G12 (unscreened)	DOE Joint Genome Institute (JGI)	2721756055	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	unclassified	201154	223
2540341177	Archaea	Finished	Sulfolobus islandicus LAL14/1	Sulfolobus islandicus LAL14/1	"Institut Pasteur, Paris, France"	2540341177	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2465177	2689
2654588017	Archaea	Finished	Halanaeroarchaeum sulfurireducens M27-SA2	Halanaeroarchaeum sulfurireducens M27-SA2 null replaces 100900	C.N.R. - Institute for Coastal Marine Environment (IAMC)	2654588017	Euryarchaeota	Halobacteria	Halobacteriales	unclassified	Halanaeroarchaeum	Halanaeroarchaeum sulfurireducens	2253500	2420
2651870302	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Unclassified euryarchaeota (Marine Group II) REDSEA-S42_B7	King Abdullah University of Science and Technology	2651870302	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1228267	1202
2706794805	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine archaeal group 1 JGI GoM_1470m_185_A05 (contamination screened)	DOE Joint Genome Institute (JGI)	2706794805	Thaumarchaeota	unclassified	Nitrosopumilales	unclassified	unclassified	unclassified	922483	1134
2721755900	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified archaeon JZ bin_30	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755900	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1483209	1637
2508501017	Archaea	Permanent Draft	Haloarcula sinaiiensis ATCC 33800	Haloarcula sinaiiensis BJSG-2	San Diego State University	2508501017	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula sinaiiensis	4524388	4593
2728369322	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Candidatus Hydrothermarchaeota archaeon JdFR-17	DOE Joint Genome Institute (JGI)	2728369322	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Hydrothermarchaeota archaeon JdFR-17	2178134	2771
2660238431	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.2.8	"University of Illinois, Urbana-Champaign"	2660238431	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4063852	3579
2728369301	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Candidatus Bathyarchaeota archaeon JdFR-09	DOE Joint Genome Institute (JGI)	2728369301	Candidatus Bathyarchaeota	unclassified	unclassified	unclassified	unclassified	Candidatus Bathyarchaeota archaeon JdFR-09	498537	610
2681813042	Archaea	Permanent Draft	Vulcanisaeta genome project - The University of Tokyo	Vulcanisaeta sp. JCM 14467	University of Tokyo	2681813042	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta sp. JCM 14467	2441505	3964
2574180086	Archaea	Permanent Draft	Candidatus Acidianus copahuensis ALE1	Candidatus Acidianus copahuensis ALE1	INDEAR Instituto de Agrobiotecnologia Rosario	2574180086	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus	Candidatus Acidianus copahuensis	2454023	2464
