taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
650377968	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Ruminococcus sp. SR1/5	Wellcome Trust Sanger Institute	650377968	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	3545606	3313
646564561	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Propionibacterium acnes SK137	J. Craig Venter Institute JCVI	646564561	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	2495334	2408
2561511217	Bacteria	Finished	Vibrio campbellii ATCC BAA1116 Genome sequencing	Vibrio campbellii ATCC BAA1116	Naval Medical Research Center	2561511217	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	6031829	5554
2519103111	Bacteria	Finished	Lactococcus lactis cremoris	Lactococcus lactis cremoris UC509.9	University College Cork	2519103111	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	2457347	2188
651053070	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Staphylococcus aureus aureus TCH60	Baylor College of Medicine	651053070	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2827166	2789
644736381	Bacteria	Finished	Lactobacillus plantarum JDM1	Lactobacillus plantarum JDM1	Shanghai Jiao Tong University	644736381	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	3197759	3026
637000029	Bacteria	Finished	Baumannia cicadellinicola Hc	Baumannia cicadellinicola Hc	J. Craig Venter Institute JCVI	637000029	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	686194	655
2511231158	Bacteria	Finished	Buchnera aphidicola Ua	Buchnera aphidicola Ua	Yale University	2511231158	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	627953	575
639633060	Bacteria	Finished	Solibacter usitatus Ellin6076	Candidatus Solibacter usitatus Ellin6076	DOE Joint Genome Institute JGI	639633060	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Candidatus Solibacter	9965640	8003
637000314	Bacteria	Finished	Synechococcus sp. WH8102	Synechococcus sp. WH8102	DOE Joint Genome Institute JGI	637000314	Cyanobacteria	unclassified	Chroococcales	unclassified	Synechococcus	2434428	2588
2588253761	Bacteria	Finished	Corynebacterium pseudotuberculosis project Oslo University Hospital , Norway	Corynebacterium pseudotuberculosis Ft_2193/67	Oslo University Hospital	2588253761	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2338300	2303
646862327	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Escherichia coli O150:H5 SE15	University of Tokyo	646862327	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4839683	4594
649633080	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Paludibacter propionicigenes WB4, DSM 17365	DOE Joint Genome Institute JGI	649633080	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	3685504	3118
637000251	Bacteria	Finished	Salmonella enterica enterica sv Choleraesuis SCB67	Salmonella enterica enterica sv. Choleraesuis SCB67	Chang Gung University	637000251	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	4944000	4996
637000239	Bacteria	Finished	Rhodopseudomonas palustris CGA009	Rhodopseudomonas palustris CGA009	Institute of Molecular Genetics of the ASCR, v. v. i., DOE Joint Genome Institute JGI	637000239	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	5467640	4918
2687453170	Bacteria	Finished	Human oral bacterial isolates genome sequencing	Eubacterium sulci ATCC 35585	The Forsyth Institute	2687453170	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	unclassified	1739380	1649
640427122	Bacteria	Finished	Mycobacteria, 5 strains	Mycobacterium gilvum PYRGCK	DOE Joint Genome Institute JGI	640427122	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	5982829	5683
2561511061	Bacteria	Finished	Bifidobacterium breve S27	Bifidobacterium breve S27	Eurofins MWG Operon	2561511061	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2294458	1809
640753030	Bacteria	Finished	Janthinobacterium sp. Marseille	Janthinobacterium sp. Marseille	Centre National de la Recherche Scientifique CNRS	640753030	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	4110251	3763
2521172683	Bacteria	Finished	Alteromonas macleodii strains, University Miguel Hernandez, Spain	Alteromonas macleodii English Channel 673	University Miguel Hernandez	2521172683	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	4601785	3979
637000089	Bacteria	Finished	Dehalococcoides ethenogenes 195	Dehalococcoides mccartyi 195	J. Craig Venter Institute JCVI	637000089	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	1469720	1647
637000019	Bacteria	Finished	Bacillus clausii KSMK16	Bacillus clausii KSMK16	Kao Corporation, Japan	637000019	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4303871	4261
641522620	Bacteria	Finished	Corynebacterium urealyticum DSM 7109	Corynebacterium urealyticum DSM 7109	Bielefeld University	641522620	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2369219	2084
650377934	Bacteria	Finished	Escherichia coli W, ATCC 9739	Escherichia coli W, ATCC 9637	Korea Research Institute of Bioscience and Biotechnology	650377934	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5008864	4785
2504756059	Bacteria	Finished	Whole Genome Sequencing of Methanotrophic Bacteria from Diverse Environments	Methylomonas methanica MC09	DOE Joint Genome Institute JGI	2504756059	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	5051681	4664
640427129	Bacteria	Finished	Polynucleobacter	Polynucleobacter asymbioticus QLWP1DMWA1	DOE Joint Genome Institute JGI	640427129	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	2159490	2136
637000315	Bacteria	Finished	Synechocystis sp. PCC 6803	Synechocystis sp. PCC 6803	Kazusa DNA Research Institute	637000315	Cyanobacteria	unclassified	Synechococcales	Merismopediaceae	Synechocystis	3947019	3628
2508501074	Bacteria	Finished	Pseudomonas syringae pv. tomato DC3000	Pseudomonas syringae pv. tomato DC3000 DC3000 gold standard	J. Craig Venter Institute JCVI	2508501074	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	6538260	5955
650377954	Bacteria	Finished	Lactobacillus delbrueckii bulgaricus 2038	Lactobacillus delbrueckii bulgaricus 2038	Chinese National Human Genome Center at Shanghai	650377954	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	1872918	1907
637000008	Bacteria	Finished	Anaplasma marginale St. Maries	Anaplasma marginale St. Maries	Amplicon Express Inc.	637000008	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	1197687	1006
2513237236	Bacteria	Finished	Bifidobacterium animalis animalis ATCC 25527	Bifidobacterium animalis animalis ATCC 25527	Pennsylvania State University	2513237236	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	1932693	1597
649633018	Bacteria	Finished	Bifidobacterium longum longum BBMN68	Bifidobacterium longum longum BBMN68	Beijing Genomics Institute BGI	649633018	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2265943	1870
2512564065	Bacteria	Finished	Streptococcus pyogenes MGAS15252	Streptococcus pyogenes MGAS15252	The Methodist Hospital System	2512564065	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	1750832	1735
650377930	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Enterococcus sp. 7L76	Wellcome Trust Sanger Institute	650377930	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	3096657	2348
2654587643	Bacteria	Finished	Neisseria gonorrhoeae Genome sequencing Project	Neisseria gonorrhoeae MS11	Broad Institute	2654587643	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2237793	2341
637000324	Bacteria	Finished	Thiobacillus denitrificans Sequencing	Thiobacillus denitrificans ATCC 25259	DOE Joint Genome Institute JGI	637000324	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	2909809	2886
646564557	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Nocardiopsis dassonvillei dassonvillei DSM 43111	DOE Joint Genome Institute JGI	646564557	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	6543312	5647
640753059	Bacteria	Finished	Xanthobacter autotrophicus strain Py2	Xanthobacter autotrophicus Py2	DOE Joint Genome Institute JGI	640753059	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	5625098	5169
650716076	Bacteria	Finished	Pseudomonas putida S16	Pseudomonas putida S16	Shanghai Jiao Tong University	650716076	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	5984790	5307
650716026	Bacteria	Finished	Leaf Cutter and Ant Microbe Symbiosis	Cellulosilyticum lentocellum RHM5, DSM 5427	DOE Joint Genome Institute JGI	650716026	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	4714237	4416
639633002	Bacteria	Finished	Acidovorax genus	Acidovorax avenae citrulli AAC001	DOE Joint Genome Institute JGI	639633002	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	5352772	4788
644736323	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Actinosynnema mirum 101, DSM 43827	DOE Joint Genome Institute JGI	644736323	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	8248144	7176
644736364	Bacteria	Finished	Escherichia coli genome sequencing  Genoscope	Escherichia coli O45:K1 S88	CEA Genoscope	644736364	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5166121	5037
2627853932	Bacteria	Finished	Burkholderia pseudomallei PB08298010 Genome sequencing	Burkholderia pseudomallei 7894	Los Alamos National Laboratory	2627853932	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7381912	6107
646564554	Bacteria	Finished	Mycoplasma crocodyli MP145	Mycoplasma crocodyli MP145	J. Craig Venter Institute JCVI	646564554	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	934379	731
648028058	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Sulfurimonas autotrophica OK10, DSM 16294	DOE Joint Genome Institute JGI	648028058	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	2153198	2220
646564566	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Segniliparus rotundus CDC 1076, DSM 44985	DOE Joint Genome Institute JGI	646564566	Actinobacteria	Actinobacteria	Corynebacteriales	Segniliparaceae	Segniliparus	3157527	3126
643692020	Bacteria	Finished	Deinococcus deserti VCD115	Deinococcus deserti VCD115	CEA Genoscope	643692020	DeinococcusThermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	3855329	3511
2554235337	Bacteria	Finished	Candidatus Phytoplasma australiense NZSb11	Candidatus Phytoplasma australiense NZSb11	The New Zealand Institute for Plant and Food Research Limited	2554235337	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	959779	1141
637000177	Bacteria	Finished	Mycoplasma hyopneumoniae 168L	Mycoplasma hyopneumoniae 232	Iowa State University, University of Washington	637000177	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	892758	728
637000101	Bacteria	Finished	Enterococcus faecalis V583	Enterococcus faecalis V583	J. Craig Venter Institute JCVI	637000101	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	3359974	3390
2524023199	Bacteria	Finished	Rhizobium tropici CIAT899	Rhizobium tropici CIAT899	National Autonomous University of Mexico	2524023199	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	6686334	6349
2558860177	Bacteria	Finished	Bacillus anthracis A16R	Bacillus anthracis A16R	Beijing Genomics Institute BGI	2558860177	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5409446	6046
637000211	Bacteria	Finished	Prochlorococcus sp. MIT9313	Prochlorococcus marinus MIT9313	DOE Joint Genome Institute JGI	637000211	Cyanobacteria	unclassified	Synechococcales	Prochloraceae	Prochlorococcus	2410873	2334
639633055	Bacteria	Finished	Rhizobium leguminosarum bv. viciae 3841	Rhizobium leguminosarum bv. viciae 3841	Wellcome Trust Sanger Institute	639633055	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	7751309	7357
648231717	Bacteria	Finished	Staphylococcus aureus aureus JKD6159	Staphylococcus aureus aureus JKD6159	University of Melbourne	648231717	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2832165	2648
646311914	Bacteria	Finished	Clostridium difficile CD196	Clostridioides difficile CD196	Wellcome Trust Sanger Institute	646311914	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	4110554	3565
2639763138	Bacteria	Finished	Paenibacillus genome sequencing  Cornell University	Paenibacillus stellifer DSM 14472	Cornell University	2639763138	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	5658798	5312
2554235329	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis RCJ943	Oregon State University	2554235329	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1038797	969
637000271	Bacteria	Finished	Sphingopyxis alaskensis	Sphingopyxis alaskensis RB2256	DOE Joint Genome Institute JGI	637000271	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	3373713	3265
2511231138	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis A2497	National Institute of Allergy and Infectious Diseases	2511231138	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1051806	1032
639279303	Bacteria	Finished	Bacillus licheniformis DSM 13 Goettingen	Bacillus licheniformis DSM 13 Goettingen	University of Gottingen	639279303	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4222645	4356
637000074	Bacteria	Finished	Chromobacterium violaceum ATCC 12472	Chromobacterium violaceum ATCC 12472	Brazilian Genome	637000074	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	4751080	4550
639633026	Bacteria	Finished	Halorhodospira halophila	Halorhodospira halophila SL1	DOE Joint Genome Institute JGI	639633026	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	2678452	2470
651053069	Bacteria	Finished	Staphylococcus aureus aureus T0131	Staphylococcus aureus aureus T0131	Public Health Agency of Canada	651053069	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2913900	2783
640427140	Bacteria	Finished	Marine Actinomycetes	Salinispora tropica CNB440	DOE Joint Genome Institute JGI	640427140	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	5183331	4664
650377905	Bacteria	Finished	DD_Kyrpides	Pseudarthrobacter phenanthrenivorans Sphe3	DOE Joint Genome Institute JGI	650377905	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	4535320	4273
2522572172	Bacteria	Finished	Bacillus thuringiensis Bt407	Bacillus thuringiensis Bt407	University of Gottingen	2522572172	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	6134344	6582
2588253730	Bacteria	Finished	Mesorhizobium huakuii 7653R	Mesorhizobium huakuii 7653R	Beijing Genomics Institute BGI	2588253730	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	6881675	7245
643692016	Bacteria	Finished	WFO Proposals	Clostridium botulinum BoNT/A2 KyotoF	DOE Joint Genome Institute JGI, Los Alamos National Laboratory	643692016	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	4155278	3978
2511231218	Bacteria	Finished	Salmonella enterica enterica sv. Enteritidis CDC_2010K_2443	Salmonella enterica enterica sv. Gallinarum RKS5078	Harbin Medical University	2511231218	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	4637962	4419
649633089	Bacteria	Finished	Rhodococcus equi 103S	Rhodococcus equi 103S	Wellcome Trust Sanger Institute	649633089	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	5043170	4570
641522618	Bacteria	Finished	WFO Proposals	Clostridium botulinum B Eklund 17B	DOE Joint Genome Institute JGI, Los Alamos National Laboratory	641522618	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	3847969	3639
2511231079	Bacteria	Finished	Paenibacillus terrae HPL003	Paenibacillus terrae HPL003	Macrogen	2511231079	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	6083395	5642
646564591	Bacteria	Finished	Zunongwangia profunda SMA87	Zunongwangia profunda SMA87	Beijing Genomics Institute BGI	646564591	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zunongwangia	5128187	4709
651053063	Bacteria	Finished	Riemerella anatipestifer RAGD	Riemerella anatipestifer RAGD	Beijing Genomics Institute BGI	651053063	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	2166384	2036
2597490139	Bacteria	Finished	Brucella sequencing project  LANL	Brucella melitensis bv. 3 Ether	Los Alamos National Laboratory	2597490139	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3310727	3210
637000240	Bacteria	Finished	Rhodopseudomonas palustris, 4 strains	Rhodopseudomonas palustris HaA2	DOE Joint Genome Institute JGI	637000240	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	5331656	4788
644736408	Bacteria	Finished	Streptococcus suis P1/7	Streptococcus suis sv. ST1 P1/7	Wellcome Trust Sanger Institute	644736408	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2007491	1905
648276629	Bacteria	Finished	Chlamydia trachomatis L2tet1	Chlamydia trachomatis L2tet1	Oregon State University	648276629	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1076624	1004
649633068	Bacteria	Finished	Methylovorus sp. MP688	Methylovorus sp. MP688	Beijing Genomics Institute BGI	649633068	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylovorus	2862391	2765
640753003	Bacteria	Finished	Multiple Anaeromyxobacter	Anaeromyxobacter sp. Fw1095	DOE Joint Genome Institute JGI	640753003	Proteobacteria	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	5277990	4549
641228474	Bacteria	Finished	Acaryochloris marina MBIC11017	Acaryochloris marina MBIC11017	Washington University in St. Louis	641228474	Cyanobacteria	unclassified	Synechococcales	Acaryochloridaceae	Acaryochloris	8361599	8488
643348541	Bacteria	Finished	CSP_788792, Biogeochemically important bacteria	Acidovorax ebreus TPSY	DOE Joint Genome Institute JGI	643348541	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	3796573	3606
651053060	Bacteria	Finished	Pseudomonas stutzeri CMT.A.9, DSM 4166	Pseudomonas stutzeri CMT.A.9, DSM 4166	Chinese Academy of Agricultural Sciences	651053060	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	4689946	4373
651053018	Bacteria	Finished	Clostridium botulinum H04402 065	Clostridium botulinum H04402 065	The Genome Analysis Centre	651053018	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	3919740	3787
644736357	Bacteria	Finished	Edwardsiella ictaluri 93146	Edwardsiella ictaluri 93146	University of Oklahoma, Mississippi State University	644736357	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	3812315	3902
2511231103	Bacteria	Finished	Borrelia burgdorferi DN127	Borreliella bissettii DN127	University of Maryland School of Medicine	2511231103	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	1403443	1501
637000058	Bacteria	Finished	Candidatus Pelagibacter ubique SAR11 HTCC1062	Candidatus Pelagibacter ubique SAR11 HTCC1062	University of California, San Diego, Verenium Corporation, Oregon State University	637000058	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	1308759	1394
646862310	Bacteria	Finished	Campylobacter jejuni jejuni IA3902	Campylobacter jejuni jejuni IA3902	Iowa State University	646862310	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1672219	1721
651053079	Bacteria	Finished	Yersinia enterocolitica palearctica sv O:3/4 Y11	Yersinia enterocolitica palearctica sv. O:3 bt. 4 Y11	454 Life Sciences	651053079	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4625880	4551
637000121	Bacteria	Finished	Gloeobacter violaceus PCC 7421	Gloeobacter violaceus PCC 7421	Kazusa DNA Research Institute	637000121	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	Gloeobacter	4659019	4490
2509276060	Bacteria	Finished	Clostridium pasteurianum BC1	Clostridium pasteurianum BC1	Brookhaven National Laboratory, DOE Joint Genome Institute JGI	2509276060	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	5044100	4966
2519103097	Bacteria	Finished	Simkania negevensis Z	Simiduia agarivorans SA1	Academia Sinica	2519103097	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia	4309711	3836
643692019	Bacteria	Finished	Corynebacterium kroppenstedtii DSM 44385	Corynebacterium kroppenstedtii DSM 44385	Bielefeld University	643692019	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2446804	2073
649633019	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Bifidobacterium longum longum JCM 1217	University of Tokyo	649633019	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2385164	2009
650377921	Bacteria	Finished	Chlamydia trachomatis E/Sweden2	Chlamydia trachomatis sv. E Sweden2	Wellcome Trust Sanger Institute	650377921	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1042839	903
2561511183	Bacteria	Finished	Synechocystis sp. PCC 6803	Synechocystis sp. PCC 6803	AlbertLudwigsUniversity Freiburg	2561511183	Cyanobacteria	unclassified	Synechococcales	Merismopediaceae	Synechocystis	3949306	3610
2521172695	Bacteria	Finished	Burkholderia cepacia GG4	Burkholderia cepacia GG4	University of Malaya	2521172695	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	6467321	5891
643348563	Bacteria	Finished	LGT in Methylobacteria Proposal  0165051130	Methylobacterium chloromethanicum CM4	DOE Joint Genome Institute JGI	643348563	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	6180732	5847
651053031	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Helicobacter pylori 83	Baylor College of Medicine	651053031	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1617426	1655
2506520038	Bacteria	Finished	Genome Sequencing of ORFRC Rahnella sp. Y9602	Rahnella aquatilis CIP 78.65	DOE Joint Genome Institute JGI	2506520038	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	5447000	5118
640427110	Bacteria	Finished	Corynebacterium glutamicum R	Corynebacterium glutamicum R	ANRT	640427110	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	3363299	3174
2511231222	Bacteria	Finished	Azospirillum genomes reveal transition of bacteria from aquatic to terrestrial environments	Azospirillum brasilense Sp245	University of Tennessee	2511231222	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	7530241	7673
649633058	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Isosphaera pallida IS1B, ATCC 43644	DOE Joint Genome Institute JGI	649633058	Planctomycetes	Planctomycetia	Planctomycetales	Isosphaeraceae	Isosphaera	5529304	3823
637000056	Bacteria	Finished	Candidatus Blochmannia floridanus	Candidatus Blochmannia floridanus	University of Valencia	637000056	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Blochmannia	705557	632
2561511151	Bacteria	Finished	Cronobacter sakazakii Sp291	Cronobacter sakazakii Sp291	University College Dublin	2561511151	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	4518784	4287
2524023134	Bacteria	Finished	Facultative Metalreducing Gamma proteobacteria	Shewanella frigidimarina NCIMB 400	DOE Joint Genome Institute JGI	2524023134	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	4845257	4121
646862319	Bacteria	Finished	Chlamydophila pneumoniae LPCoLN	Chlamydophila pneumoniae LPCoLN	J. Craig Venter Institute JCVI	646862319	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1248550	1146
2597490098	Bacteria	Finished	Brucella sequencing project  LANL	Brucella abortus bv. 2 86/8/59	Los Alamos National Laboratory	2597490098	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3286128	3183
2639762844	Bacteria	Finished	Escherichia coli ECC1470 Genome sequencing	Escherichia coli ECC1470	Goettingen Genomics Laboratory	2639762844	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4903812	4789
637000062	Bacteria	Finished	Chlamydia muridarum MoPn / Nigg	Chlamydia muridarum MoPn / Nigg	J. Craig Venter Institute JCVI	637000062	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1080451	957
644736345	Bacteria	Finished	Corynebacterium efficiens YS314	Corynebacterium efficiens YS314, DSM 44549	Ajinomoto Co., Inc, National Institute of Technology and Evaluation	644736345	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	3219505	3064
2511231160	Bacteria	Finished	Pantoea ananatis PA13	Pantoea ananatis PA13	Gyeongsang National University	2511231160	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	4867131	4477
644736331	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Brachybacterium faecium 610, DSM 4810	DOE Joint Genome Institute JGI	644736331	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	3614992	3189
648028001	Bacteria	Finished	DOEM_782002	Nostoc azollae 0708	DOE Joint Genome Institute JGI	648028001	Cyanobacteria	unclassified	Nostocales	Nostocaceae	Trichormus	5486145	5379
2509601017	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Halobacteroides halobius DSM 5150	DOE Joint Genome Institute JGI	2509601017	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides	2649255	2633
